구분번호,발생년월,주야,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령대,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령대,피해운전자 상해정도
2023088867,2023년 6월,야간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,51-60세,상해없음,승용,남,21-30세,경상
2023088897,2023년 6월,야간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 충돌,안전거리미확보,젖음/습기,비,단일로 - 기타,승용,남,51-60세,상해없음,기타불명,기타불명,기타불명,기타불명
2023089260,2023년 6월,야간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,이륜,남,21-30세,경상,화물,남,41-50세,상해없음
2023089261,2023년 6월,야간,서울특별시 금천구,경상사고,0,0,6,0,차대차 - 충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,31-40세,경상,승용,남,41-50세,경상
2023089311,2023년 6월,야간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,61-64세,상해없음,승용,여,21-30세,경상
2023089312,2023년 6월,야간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승합,남,65세 이상,상해없음,화물,남,31-40세,경상
2023089810,2023년 6월,야간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 교량,승용,남,65세 이상,상해없음,원동기,남,41-50세,경상
2023090891,2023년 6월,주간,서울특별시 금천구,경상사고,0,0,2,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,여,31-40세,상해없음,승용,여,31-40세,경상
2023091604,2023년 6월,야간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,남,61-64세,기타불명,이륜,남,21-30세,경상
2023091777,2023년 6월,주간,서울특별시 금천구,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,젖음/습기,비,교차로 - 교차로안,승용,남,65세 이상,상해없음,보행자,여,65세 이상,중상
2023091924,2023년 6월,주간,서울특별시 금천구,중상사고,0,2,0,0,차대차 - 기타,안전운전불이행,젖음/습기,비,교차로 - 교차로부근,승용,남,21-30세,상해없음,이륜,남,41-50세,중상
2023091955,2023년 6월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,65세 이상,상해없음,화물,남,61-64세,경상
2023092000,2023년 6월,야간,서울특별시 금천구,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,65세 이상,상해없음,보행자,남,41-50세,중상
2023092079,2023년 6월,야간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,젖음/습기,비,단일로 - 기타,화물,남,51-60세,상해없음,승용,남,41-50세,경상
2023092107,2023년 6월,야간,서울특별시 금천구,경상사고,0,0,1,1,차대사람 - 횡단중,신호위반,젖음/습기,비,교차로 - 교차로횡단보도내,이륜,남,31-40세,부상신고,보행자,여,21-30세,경상
2023092132,2023년 6월,야간,서울특별시 금천구,경상사고,0,0,1,1,차대차 - 충돌,안전운전불이행,젖음/습기,비,기타 - 기타,승용,남,51-60세,부상신고,화물,남,51-60세,상해없음
2023092178,2023년 6월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 충돌,중앙선침범,건조,맑음,단일로 - 기타,자전거,남,65세 이상,경상,승용,남,51-60세,상해없음
2023092564,2023년 6월,야간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,41-50세,상해없음,승용,여,51-60세,경상
2023092705,2023년 6월,야간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,이륜,남,21-30세,경상,승용,남,51-60세,상해없음
2023093312,2023년 6월,야간,서울특별시 금천구,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,승용,남,61-64세,상해없음,보행자,남,51-60세,중상
2023093834,2023년 6월,야간,서울특별시 금천구,중상사고,0,1,0,0,차량단독 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,,,,
2023093941,2023년 6월,주간,서울특별시 금천구,경상사고,0,0,2,0,차대차 - 기타,신호위반,건조,맑음,단일로 - 기타,승용,남,31-40세,기타불명,승용,남,21-30세,경상
2023094114,2023년 6월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31-40세,상해없음,승용,남,51-60세,경상
2023094215,2023년 6월,야간,서울특별시 금천구,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,51-60세,상해없음,보행자,남,61-64세,중상
2023094252,2023년 6월,야간,서울특별시 금천구,경상사고,0,0,3,0,차대차 - 기타,안전거리미확보,건조,맑음,교차로 - 교차로안,승용,여,51-60세,상해없음,승용,남,21-30세,경상
2023094426,2023년 7월,야간,서울특별시 금천구,중상사고,0,1,0,0,차대사람 - 기타,기타,건조,맑음,단일로 - 기타,개인형이동수단(PM),남,20세 이하,상해없음,보행자,여,61-64세,중상
2023094551,2023년 7월,주간,서울특별시 금천구,중상사고,0,1,0,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,21-30세,상해없음,승용,남,31-40세,중상
2023095148,2023년 7월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,65세 이상,상해없음,원동기,남,41-50세,경상
2023095766,2023년 7월,야간,서울특별시 금천구,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,41-50세,상해없음,승용,남,31-40세,경상
2023096022,2023년 7월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,개인형이동수단(PM),남,21-30세,상해없음,승용,여,31-40세,경상
2023096279,2023년 7월,야간,서울특별시 금천구,경상사고,0,0,2,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승합,남,61-64세,상해없음,승용,남,51-60세,경상
2023096410,2023년 7월,야간,서울특별시 금천구,경상사고,0,0,2,0,차대차 - 충돌,안전운전불이행,젖음/습기,비,교차로 - 교차로안,승합,남,51-60세,상해없음,화물,남,61-64세,경상
2023096974,2023년 7월,야간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,31-40세,상해없음,승용,여,21-30세,경상
2023097171,2023년 7월,주간,서울특별시 금천구,부상신고사고,0,0,0,1,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,자전거,남,41-50세,부상신고,화물,남,41-50세,상해없음
2023097351,2023년 7월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,65세 이상,상해없음,보행자,여,51-60세,경상
2023097957,2023년 7월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,여,51-60세,상해없음,승용,여,61-64세,경상
2023098579,2023년 7월,주간,서울특별시 금천구,경상사고,0,0,2,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 터널,화물,남,51-60세,상해없음,승용,남,51-60세,경상
2023098640,2023년 7월,야간,서울특별시 금천구,중상사고,0,1,0,0,차대차 - 충돌,안전운전불이행,건조,흐림,교차로 - 교차로안,승용,남,51-60세,상해없음,이륜,남,21-30세,중상
2023098689,2023년 7월,야간,서울특별시 금천구,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,41-50세,상해없음,승용,여,41-50세,경상
2023098771,2023년 7월,야간,서울특별시 금천구,부상신고사고,0,0,0,1,차량단독 - 충돌,안전운전불이행,건조,맑음,기타 - 기타,승용,남,31-40세,부상신고,,,,
2023098864,2023년 7월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,61-64세,상해없음,이륜,남,21-30세,경상
2023099212,2023년 7월,주간,서울특별시 금천구,경상사고,0,0,1,1,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,41-50세,부상신고,이륜,남,31-40세,경상
2023099244,2023년 7월,주간,서울특별시 금천구,부상신고사고,0,0,0,1,차량단독 - 전도전복,안전운전불이행,건조,맑음,단일로 - 기타,자전거,남,65세 이상,부상신고,,,,
2023099377,2023년 7월,주간,서울특별시 금천구,중상사고,0,1,0,0,차대사람 - 보도통행중,신호위반,건조,맑음,단일로 - 기타,승용,남,41-50세,상해없음,보행자,남,61-64세,중상
2023099748,2023년 7월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,젖음/습기,비,단일로 - 기타,기타불명,기타불명,기타불명,기타불명,승용,남,31-40세,경상
2023099889,2023년 7월,주간,서울특별시 금천구,중상사고,0,1,1,0,차대차 - 충돌,안전운전불이행,젖음/습기,비,단일로 - 기타,이륜,남,65세 이상,중상,승용,남,41-50세,상해없음
2023100020,2023년 7월,주간,서울특별시 금천구,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,51-60세,상해없음,보행자,여,65세 이상,중상
2023100273,2023년 7월,야간,서울특별시 금천구,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,젖음/습기,흐림,단일로 - 기타,승용,여,51-60세,상해없음,보행자,남,51-60세,경상
2023100315,2023년 7월,주간,서울특별시 금천구,부상신고사고,0,0,0,1,차량단독 - 도로외이탈 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,61-64세,상해없음,,,,
2023100915,2023년 7월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,젖음/습기,비,교차로 - 교차로횡단보도내,승합,남,41-50세,상해없음,보행자,남,41-50세,경상
2023101073,2023년 7월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대사람 - 기타,보행자보호의무위반,젖음/습기,비,교차로 - 교차로횡단보도내,승용,남,41-50세,상해없음,보행자,남,12세 이하,경상
2023101226,2023년 7월,야간,서울특별시 금천구,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,61-64세,상해없음,승용,여,51-60세,경상
2023101289,2023년 7월,야간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승합,남,51-60세,상해없음,승용,남,31-40세,경상
2023102410,2023년 7월,야간,서울특별시 금천구,경상사고,0,0,2,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,21-30세,경상,승용,남,51-60세,경상
2023102452,2023년 7월,야간,서울특별시 금천구,부상신고사고,0,0,0,1,차대차 - 기타,중앙선침범,건조,맑음,교차로 - 교차로부근,자전거,남,21-30세,부상신고,화물,남,41-50세,상해없음
2023102642,2023년 7월,주간,서울특별시 금천구,중상사고,0,2,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,31-40세,중상,이륜,남,21-30세,경상
2023103032,2023년 7월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,젖음/습기,흐림,단일로 - 기타,원동기,남,41-50세,상해없음,보행자,여,13-20세,경상
2023103166,2023년 7월,야간,서울특별시 금천구,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,남,41-50세,상해없음,보행자,여,65세 이상,경상
